00076598 02 r 01 thermodynamically 0 001 \ 02686242 a 0101 | with respect to thermodynamics; "this phenomenon is thermodynamically impossible" &%FieldOfStudy@  
00076743 02 r 03 tonight 0 this_evening 0 this_night 0 000 | during the night of the present day; "drop by tonight" &%TimeInterval+  
00076861 02 r 01 actively 0 002 ! 00076992 r 0101 \ 00040478 a 0101 | in an active manner; "he participated actively in the war" &%SubjectiveAssessmentAttribute+  
00076992 02 r 01 passively 0 002 ! 00076861 r 0101 \ 00039964 a 0101 | in a passive manner; "he listened passively" &%SubjectiveAssessmentAttribute+  
00077110 02 r 01 below 0 001 ! 00077191 r 0101 | at a later place; "see below" &%Below=   
00077191 02 r 02 above 0 supra 0 001 ! 00077110 r 0101 | at an earlier place; "see above" &%Above=  
00077283 02 r 04 below 1 at_a_lower_place 0 to_a_lower_place 1 beneath 0 001 ! 00077413 r 0101 | in or to a place that is lower &%Below+  
00077413 02 r 04 above 1 higher_up 0 in_a_higher_place 0 to_a_higher_place 0 001 ! 00077283 r 0101 | in or to a place that is higher &%Above+  
00077548 02 r 02 in_the_bargain 0 into_the_bargain 0 000 | in addition; over and above what is expected; "He lost his wife in the bargain" &%and+  
00077689 02 r 01 contemptibly 0 001 \ 00859401 a 0101 | in a contemptible manner &%SubjectiveAssessmentAttribute+  
00077772 02 r 05 contemptuously 0 disdainfully 0 scornfully 0 contumeliously 0 showing_contempt 0 004 \ 01923180 a 0401 \ 01923058 a 0304 \ 01923058 a 0202 \ 01923058 a 0101 | without respect; in a disdainful manner; "she spoke of him contemptuously" &%SubjectiveAssessmentAttribute+  
00078025 02 r 01 contractually 0 001 \ 02550527 a 0101 | by virtue of a contract; "they were contractually responsible" &%Contract=  
00078147 02 r 04 insanely 1 crazily 0 dementedly 0 madly 1 005 \ 01997327 a 0406 \ 01997327 a 0303 \ 01997327 a 0202 ! 00078451 r 0101 \ 01996274 a 0101 | in an insane manner; "she behaved insanely"; "he behaves crazily when he is off his medication"; "the witch cackled madly"; "screaming dementedly" &%PsychologicalDysfunction+  
00078451 02 r 01 sanely 1 002 ! 00078147 r 0101 \ 01995713 a 0101 | in a sane or lucid manner; "she is behaving rather sanely these days even though we know she is schizophrenic" (&%ComplementFn &%PsychologicalDysfunction)+  
00078632 02 r 02 comically 0 funny 0 001 \ 01213770 a 0103 | in a comical manner; "she acted comically" &%SubjectiveAssessmentAttribute+  
00078738 02 r 03 daily 0 every_day 0 each_day 0 000 | without missing a day; "he stops by daily" &%forall+  
00078837 02 r 04 hebdomadally 0 weekly 0 every_week 0 each_week 0 001 \ 02490394 a 0101 | without missing a week; "she visited her aunt weekly" &%forall+  
00078983 02 r 03 monthly 0 every_month 0 each_month 0 000 | without missing a month; "we get paid monthly" &%forall+  
00079092 02 r 04 annually 0 yearly 0 every_year 0 each_year 0 001 \ 02489110 a 0101 | without missing a year; "they travel to China annually" &%forall+  
00079236 02 r 03 curiously 0 inquisitively 0 interrogatively 0 002 \ 00627486 a 0201 \ 00627092 a 0101 | with curiosity; "the baby looked around curiously" &%StateOfMind+  
00079394 02 r 01 dazzlingly 0 001 \ 00275734 a 0103 | in a manner or to a degree that dazzles the beholder &%SubjectiveAssessmentAttribute+ 
00079503 02 r 03 deceptively 0 deceivingly 0 misleadingly 0 002 \ 01173339 a 0302 \ 01870192 a 0101 | in a misleading way; "the exam looked deceptively easy" &%SubjectiveAssessmentAttribute+  
00079663 02 r 02 yonder 0 yon 0 000 | at or in an indicated (usually distant) place; "the house yonder"; (`yon' is archaic and dialectal as in "scattered here and yon"- Calder Willingham) &%PositionalAttribute+  
00079853 02 r 01 depressingly 0 001 \ 01309194 a 0101 | in a depressing manner or to a depressing degree &%SubjectiveAssessmentAttribute+  
00079960 02 r 01 dichotomously 0 001 \ 02361456 a 0101 | in a dichotomous manner &%Separating+  
00080043 02 r 01 digitately 0 001 \ 00898446 a 0101 | in a digitate manner &%ShapeAttribute+  
00080120 02 r 01 disruptively 0 001 \ 01855460 a 0101 | in a disruptive manner &%SubjectiveAssessmentAttribute+  
00080201 02 r 03 dizzily 0 giddily 0 light-headedly 0 002 \ 02423250 a 0202 \ 02423250 a 0101 | in a giddy light-headed manner; "he walked around dizzily" &%StateOfMind+  
00080358 02 r 01 dorsally 0 001 \ 00134838 a 0101 | in a dorsal location or direction &%PositionalAttribute+  
00080446 02 r 01 dorsoventrally 0 001 \ 00135375 a 0101 | in a dorsoventral direction; "the ray has a dorsoventrally flattened body" &%PositionalAttribute+  
00080581 02 r 01 ventrally 0 001 \ 00135060 a 0101 | in a ventral location or direction &%PositionalAttribute+  
00080671 02 r 03 doubly 0 double 0 twice 1 001 \ 02114189 a 0101 | to double the degree; "she was doubly rewarded"; "his eyes were double bright" &%MultiplicationFn+  
00080819 02 r 01 singly 0 002 \ 02110583 a 0101 ! 00080944 r 0101 | one by one; one at a time; "they were arranged singly" &%PositiveInteger+   
00080944 02 r 01 multiply 0 002 ! 00080819 r 0101 \ 02112966 a 0101 | in several ways; in a multiple manner; "they were multiply checked for errors" &%PositiveInteger+  
00081095 02 r 02 doubly 1 in_two_ways 0 000 | in a twofold manner; "he was doubly wrong" &%PositiveInteger+  
00081186 02 r 03 empirically 0 through_empirical_observation 0 by_trial_and_error 0 002 \ 00817794 a 0101 ! 00166238 r 0101 | in an empirical manner; "this can be empirically tested" &%Investigating+  
00081371 02 r 04 tolerably 0 well_enough 1 to_a_tolerable_degree 0 to_an_adequate_degree 0 001 \ 02316355 a 0101 | in a tolerable manner; "she did it well enough" &%SubjectiveAssessmentAttribute+  
00081536 02 r 04 particularly 0 peculiarly 2 especially 0 specially 0 004 \ 00455774 a 0404 \ 00455774 a 0301 \ 00458241 a 0201 \ 00455774 a 0103 | to a distinctly greater extent or degree than is common; "he was particularly fussy about spelling"; "a particularly gruesome attack"; "under peculiarly tragic circumstances"; "an especially (or specially) cautious approach to the danger" &%SubjectiveAssessmentAttribute+  
00081925 02 r 01 extra 1 000 | unusually or exceptionally; "an extra fast car" &%SubjectiveAssessmentAttribute+  
00082006 02 r 03 elaborately 0 intricately 0 in_an_elaborate_way 0 002 \ 02092326 a 0203 \ 01723842 a 0101 | with elaboration; "it was elaborately spelled out" &%SubjectiveAssessmentAttribute+ 
00082168 02 r 01 elsewhere 0 000 | in or to another place; "he went elsewhere"; "look elsewhere for the answer" &%located+  
00082282 02 r 01 exasperatingly 0 001 \ 01737503 a 0101 | in an exasperating manner &%SubjectiveAssessmentAttribute+  
00082368 02 r 03 experimentally 0 by_experimentation 0 through_an_experiment 0 001 \ 00818721 a 0101 | in an experimental fashion; "this can be experimentally determined" &%Investigating+  
00082541 02 r 02 expressly 0 with_specific_intentions 0 000 | for the express purpose; "she needs the money expressly for her patients" &%hasPurpose+  
00082679 02 r 02 expressly 1 explicitly 1 002 \ 00893241 a 0201 \ 00893898 a 0101 | in an explicit manner; "he stated expressly that the needed the money by tomorrow" &%hasPurpose+  
00082848 02 r 03 facetiously 0 jokingly 1 tongue-in-cheek 0 002 \ 01215232 a 0204 \ 01213430 a 0102 | not seriously; "I meant it facetiously" &%hasPurposeForAgent+  
00082992 02 r 05 quickly 0 rapidly 0 speedily 0 chop-chop 0 apace 0 004 \ 00928268 a 0302 \ 00928545 a 0201 ! 00157495 r 0101 \ 00928268 a 0101 | with rapid movements; "he works quickly" &%SubjectiveAssessmentAttribute+  
00083181 02 r 01 fast 1 000 | quickly or rapidly (often used as a combining form); "how fast can he get here?"; "ran as fast as he could"; "needs medical help fast"; "fast-running rivers"; "fast-breaking news"; "fast-opening (or fast-closing) shutters" &%SubjectiveAssessmentAttribute+  
00083436 02 r 01 flat_out 1 000 | at top speed; "ran flat out to catch the bus" &%SubjectiveAssessmentAttribute+  
00083518 02 r 02 fast 2 tight 0 000 | firmly or tightly; "held fast to the rope"; "her foot was stuck fast"; "held tight" &%SubjectiveAssessmentAttribute+  
00083642 02 r 02 quicker 0 faster 1 002 \ 00928268 a 0201 \ 00928268 a 0101 | more quickly &%greaterThan+  
00083735 02 r 01 slower 0 001 \ 00929061 a 0101 | more slowly &%lessThan+  
00083799 02 r 02 quickest 0 fastest 0 002 \ 00928268 a 0201 \ 00928268 a 0101 | most quickly &%greaterThan+  
00083894 02 r 01 slowest 0 001 \ 00929061 a 0101 | most slowly &%lessThan+  
00083959 02 r 01 permissively 0 001 \ 01698376 a 0101 | in a permissive manner &%SubjectiveAssessmentAttribute+  
00084040 02 r 02 permissibly 0 allowably 0 003 \ 01696697 a 0201 ! 00084169 r 0101 \ 01696467 a 0101 | in a permissible manner &%NormativeAttribute+  
00084169 02 r 01 impermissibly 0 002 ! 00084040 r 0101 \ 01696951 a 0101 | not permissibly; "the radon level in the basement was impermissibly high" &%NormativeAttribute+  
00084320 02 r 03 flatly 0 categorically 0 unconditionally 0 003 \ 00523510 a 0301 \ 01844025 a 0202 \ 01844025 a 0103 | in an unqualified manner; "he flatly denied the charges" &%SubjectiveAssessmentAttribute+  
00084499 02 r 01 flush 0 000 | squarely or solidly; "hit him flush in the face" &%SubjectiveAssessmentAttribute+  
00084581 02 r 01 flush 1 000 | in the same plane; "set it flush with the top of the table" &%PositionalAttribute+  
00084674 02 r 04 everlastingly 0 eternally 0 forever 0 evermore 0 002 \ 01691167 a 0202 \ 01691167 a 0103 | for a limitless time; "no one can live forever"; "brightly beams our Father's mercy from his lighthouse evermore"- P.P.Bliss &%forall+  
00084909 02 r 01 ad_infinitum 1 001 \ 00955446 a 0101 | to infinity; without or seemingly without limit; "talked on and on ad infinitum" &%forall+  
00085048 02 r 02 permanently 0 for_good 0 002 \ 01690654 a 0101 ! 00085435 r 0101 | for a long time without essential change; "he is permanently disabled" &%SubjectiveAssessmentAttribute+  
00085205 02 r 01 in_perpetuity 1 000 | for an indefinitely long time; "bequeathed to the nation in perpetuity" &%SubjectiveAssessmentAttribute+  
00085318 02 r 01 in_perpetuity 2 000 | for life; "desire happiness in perpetuity"; "an annuity paid in perpetuity" &%TimeInterval+  
00085435 02 r 01 temporarily 0 002 \ 01691661 a 0102 ! 00085048 r 0101 | for a limited time only; not permanently; "he will work here temporarily"; "he was brought out of retirement temporarily"; "a power failure temporarily darkened the town" &%SubjectiveAssessmentAttribute+  
00085681 02 r 01 ad_interim 0 000 | for an intervening time; temporarily; "elected to serve ad interim" &%SubjectiveAssessmentAttribute+  
00085787 02 r 04 ad_lib 0 ad_libitum 0 spontaneously 1 impromptu 0 000 | without advance preparation; "he spoke ad lib" &%SubjectiveAssessmentAttribute+  
00085909 02 r 01 provisionally 0 001 \ 00523173 a 0102 | temporarily and conditionally; "they have agreed provisionally"; "was appointed provisionally" &%SubjectiveAssessmentAttribute+  
00086063 02 r 01 continually 1 001 \ 00559642 a 0101 | seemingly without interruption; "complained continually that there wasn't enough money" &%SubjectiveAssessmentAttribute+  
00086208 02 r 02 forever 2 forever_and_a_day 0 000 | (informal) for a very long or seemingly endless time; "she took forever to write the paper"; "we had to wait forever and a day" &%SubjectiveAssessmentAttribute+  
00086391 02 r 01 highly 0 001 \ 02228043 a 0102 | in a high position or level or rank; "details known by only a few highly placed persons" &%SubjectiveAssessmentAttribute+  
00086532 02 r 01 highly 1 001 \ 00944057 a 0101 | favorably or with much respect; "He spoke highly of her"; "does not think highly of his writing" &%SubjectiveAssessmentAttribute+  
00086681 02 r 02 highly 2 extremely 2 001 \ 01159358 a 0101 | to a high degree or extent; "highly successful play"; "highly informative"; "a highly educated woman"; "an extremely interesting book" &%SubjectiveAssessmentAttribute+  
00086880 02 r 01 highly 5 000 | at a high rate or wage; "highly paid workers" &%SubjectiveAssessmentAttribute+  
00086960 02 r 01 magnetically 0 001 \ 00168574 a 0102 | as if by magnetism; "he was magnetically attracted to her" &%SubjectiveAssessmentAttribute+  
00087077 02 r 01 marginally 0 001 \ 01434711 a 0102 | in a marginal manner; "marginally interesting" &%SubjectiveAssessmentAttribute+  
00087180 02 r 01 linearly 1 002 \ 01360662 a 0101 ! 00087292 r 0101 | in a linear fashion; "it grew linearly" &%SubjectiveAssessmentAttribute+  
00087292 02 r 01 geometrically 0 003 ! 00125555 r 0101 \ 02571073 a 0101 ! 00087180 r 0101 | in a geometric fashion; "it grew geometrically" &%SubjectiveAssessmentAttribute+  
00087435 02 r 03 perilously 0 hazardously 0 dangerously 0 003 \ 01981873 a 0301 \ 01982885 a 0201 \ 01983358 a 0102 | in a dangerous manner; "he came dangerously close to falling off the ledge" &%SubjectiveAssessmentAttribute+  
00087631 02 r 02 tiredly 0 wearily 0 002 \ 02314002 a 0202 \ 02313346 a 0101 | in a weary manner; "he walked around tiredly" &%StateOfMind+  
00087758 02 r 01 vitally 0 001 \ 00857639 a 0101 | to a vital degree; "this is vitally important &%SubjectiveAssessmentAttribute+  
00087857 02 r 01 energetically 1 001 \ 00831759 a 0101 | in an energetic manner &%SubjectiveAssessmentAttribute+  
00087939 02 r 01 strenuously 1 001 \ 00833067 a 0101 | in a strenuous manner; strongly or vigorously; "he objected strenuously to the stand his party was taking" &%SubjectiveAssessmentAttribute+  
00088103 02 r 01 intently 0 001 \ 00165658 a 0104 | with strained or eager attention; "listened intently"; "stood watching intently" &%SubjectiveAssessmentAttribute+  
00088238 02 r 01 dingdong 0 000 | (informal) heartily or earnestly; "They fell to work dingdong" &%SubjectiveAssessmentAttribute+  
00088337 02 r 01 mightily 1 000 | powerfully or vigorously; "he strove mightily to achieve a better position in life" &%SubjectiveAssessmentAttribute+  
00088457 02 r 01 reluctantly 0 001 \ 02443382 a 0103 | with reluctance &%StateOfMind+  
00088530 02 r 01 hard 0 001 \ 00797350 a 0105 | with effort or force or vigor; "the team played hard"; "worked hard all day"; "pressed hard on the lever"; "hit the ball hard"; "slammed the door hard" &%SubjectiveAssessmentAttribute+  
00088732 02 r 01 hard 1 000 | to the full extent possible; all the way; "hard alee"; "the ship went hard astern"; "swung the wheel hard left" &%SubjectiveAssessmentAttribute+  
00088876 02 r 01 hard 3 001 \ 00710342 a 0102 | slowly and with difficulty; "prejudices die hard" &%SubjectiveAssessmentAttribute+  
00088976 02 r 02 hard 4 severely 3 001 \ 01081723 a 0201 | causing great damage or hardship; "industries hit hard by the depression"; "she was severely affected by the bank's failure" &%SubjectiveAssessmentAttribute+  
00089162 02 r 02 hard 5 firmly 1 000 | with firmness; "held hard to the railing" &%SubjectiveAssessmentAttribute+  
00089245 02 r 01 hard 7 000 | earnestly or intently; "thought hard about it"; "stared hard at the accused" &%SubjectiveAssessmentAttribute+  
00089354 02 r 01 hard 8 000 | with pain or distress or bitterness; "he took the rejection very hard" &%SubjectiveAssessmentAttribute+  
00089457 02 r 01 hard 9 000 | very near or close in space or time; "it stands hard by the railroad tracks"; "they were hard on his heels"; "a strike followed hard upon the plant's opening" &%Adjacent+  
00089648 02 r 01 hard a 001 \ 01103702 a 0101 | into a solid condition; "concrete that sets hard within a few hours" &%Solid+  
00089767 02 r 01 tightly 1 001 \ 02020255 a 0101 | securely fixed or fastened; "the window was tightly sealed" &%SubjectiveAssessmentAttribute+  
00089880 02 r 01 briefly 0 001 \ 01384633 a 0101 | for a short time; "she visited him briefly"; "was briefly associated with IBM" &%SubjectiveAssessmentAttribute+  
00090012 02 r 02 momentarily 2 momently 2 000 | for an instant or moment; "we paused momentarily before proceeding"; "a cardinal perched momently on the dogwood branch" &%SubjectiveAssessmentAttribute+  
00090183 02 r 02 conclusively 0 once_and_for_all 0 002 ! 00090337 r 0101 \ 00515480 a 0101 | in a conclusive way; "we settled the problem conclusively" &%SubjectiveAssessmentAttribute+  
00090337 02 r 01 inconclusively 0 002 ! 00090183 r 0101 \ 00516038 a 0101 | not conclusively; "the meeting ended inconclusively" &%SubjectiveAssessmentAttribute+  
00090468 02 r 04 deplorably 0 lamentably 0 sadly 1 woefully 0 004 \ 01313374 a 0402 \ 01079703 a 0305 \ 01312607 a 0201 \ 01079703 a 0101 | in an unfortunate or deplorable manner; "he was sadly neglected"; "it was woefully inadequate" &%SubjectiveAssessmentAttribute+  
00090705 02 r 01 denominationally 0 001 \ 02556004 a 0101 | with respect to denomination; "denominationally diverse audiences" &%ReligiousOrganization+  
00090834 02 r 01 cortically 0 001 \ 02740103 a 0101 | with respect to the cortex; "cortically induced arousal" &%BodyPart+  
00090947 02 r 01 focally 0 001 \ 00322605 a 0101 | in a focal manner; "the submucosa was focally infiltrated" &%SubjectiveAssessmentAttribute+  
00091059 02 r 01 hypothalamically 0 001 \ 02746679 a 0101 | with respect to the hypothalamus; "hypothalamically controlled secretions" &%Gland+  
00091196 02 r 01 intradermally 0 001 \ 02662316 a 0101 | into the skin &%BodyPart+  
00091269 02 r 01 intramuscularly 0 001 \ 02666678 a 0101 | in an intramuscular way; "administer the drug intramuscularly" &%PositionalAttribute+  
00091393 02 r 02 amusingly 0 divertingly 0 002 \ 01738083 a 0203 \ 01738083 a 0101 | in an entertaining and amusing manner; "Hollywood has grown too sophisticated to turn out anything really amusingly bad these days" &%SubjectiveAssessmentAttribute+  
00091612 02 r 04 downstairs 0 down_the_stairs 0 on_a_lower_floor 0 below 6 001 ! 00091761 r 0101 | on a floor below; "the tenants live downstairs" &%PositionalAttribute+  
00091761 02 r 03 upstairs 0 up_the_stairs 0 on_a_higher_floor 0 001 ! 00091612 r 0101 | on a floor above; "they lived upstairs" &%PositionalAttribute+  
00091891 02 r 03 upstairs 1 in_the_head 0 in_the_mind 0 000 | with respect to the mind; "she's a bit weak upstairs" &%PositionalAttribute+  
00092009 02 r 01 upstream 1 000 | against the current; "he swam upstream" &%PositionalAttribute+  
00092085 02 r 02 downwind 0 with_the_wind 0 001 ! 00092214 r 0101 | in the direction the wind is blowing; "they flew downwind" &%PositionalAttribute+   
00092214 02 r 03 upwind 0 against_the_wind 0 into_the_wind 0 001 ! 00092085 r 0101 | in the direction opposite to the direction the wind is blowing; "they flew upwind" &%PositionalAttribute+  
00092384 02 r 02 windward 0 downwind 1 002 ! 00092516 r 0202 ! 00092516 r 0101 | away from the wind; "they were sailing windward" &%PositionalAttribute+  
00092516 02 r 02 leeward 0 upwind 1 002 ! 00092384 r 0202 ! 00092384 r 0101 | toward the wind; "they were sailing leeward" &%PositionalAttribute+  
00092641 02 r 04 down 0 downwards 0 downward 0 downwardly 0 004 ! 00093654 r 0404 ! 00093654 r 0303 ! 00093654 r 0202 ! 00093654 r 0101 | spatially or metaphorically from a higher to a lower level or position; "don't fall down"; "rode the lift up and skied down"; "prices plunged downward" &%PositionalAttribute+  
00092933 02 r 01 down 2 001 ! 00094081 r 0101 | away from a more central or a more northerly place; "was sent down to work at the regional office"; "worked down on the farm"; "came down for the wedding"; "flew down to Flordia" &%PositionalAttribute+
00093162 02 r 01 down 3 000 | paid in cash at time of purchase; "put ten dollars down on the necklace" &%CurrencyMeasure+
00093267 02 r 01 down 4 000 | in an inactive or inoperative state; "the factory went down during the strike"; "the computer went down again" &%NormativeAttribute+
00093410 02 r 01 down 5 001 ! 00094332 r 0101 | to a lower intensity; "he slowly phased down the light until the stage was completely black" &%Decreasing+
00093553 02 r 01 down 6 000 | from an earlier time; "the story was passed down from father to son" &%earlier+
00093654 02 r 04 up 0 upwards 0 upward 0 upwardly 0 004 ! 00092641 r 0404 ! 00092641 r 0303 ! 00092641 r 0202 ! 00092641 r 0101 | spatially or metaphorically from a lower to a higher position; "look up!"; "the music surged up"; "the fragments flew upwards"; "prices soared upwards"; "upwardly mobile" &%PositionalAttribute+
00093957 02 r 03 up 1 upwards 1 upward 1 000 | to a later time; "they moved the meeting date up"; "from childhood upward" &%earlier+
00094081 02 r 01 up 2 001 ! 00092933 r 0101 | to a more central or a more northerly place; "was transferred up to headquarters"; "up to Canada for a vacation" &%PositionalAttribute+
00094242 02 r 01 up 3 000 | nearer to the speaker; "he walked up and grabbed my lapels" &%Adjacent+
00094332 02 r 01 up 5 001 ! 00093410 r 0101 | to a higher intensity; "he turned up the volume" &%Increasing+
00094429 02 r 02 upriver 0 upstream 0 002 ! 00094552 r 0202 ! 00094552 r 0101 | toward the source or against the current &%PositionalAttribute+
00094552 02 r 02 downriver 0 downstream 0 002 ! 00094429 r 0202 ! 00094429 r 0101 | away from the source or with the current &%PositionalAttribute+
00094679 02 r 01 downfield 0 000 | (sports) toward or in the defending team's end of the playing field; "he caught the ball and ran downfield 15 yards" &%PositionalAttribute+
00094833 02 r 01 downright 0 000 | (intensifier) thoroughgoing; "he is outright dishonest" &%SubjectiveAssessmentAttribute+
00094926 02 r 01 outright 0 000 | without reservation or concealment; "she asked him outright for a divorce" &%SubjectiveAssessmentAttribute+
00095037 02 r 01 outright 1 000 | without restrictions or stipulations or further payments; "buy outright" &%NormativeAttribute+
00095146 02 r 01 home 1 000 | at or to or in the direction of one's home or family; "He stays home on weekends"; "after the game the children brought friends home for supper"; "I'll be home tomorrow"; "came riding home in style"; "I hope you will come home for Christmas"; "I'll take her home"; "don't forget to write home" &%SubjectiveAssessmentAttribute+
00095472 02 r 01 at_home 1 000 | (in sports) on the home team's field; "they played at home last night" &%located+
00095578 02 r 01 home 3 000 | to the fullest extent; to the heart; "drove the nail home"; "drove his point home"; "his comments hit home" &%SubjectiveAssessmentAttribute+
00095718 02 r 01 home 4 000 | on or to the point aimed at; "the arrow struck home" &%destination+
00095803 02 r 02 homeward 0 homewards 0 000 | toward home; "fought his way homeward through the deep snow" &%PositionalAttribute+
00095912 02 r 02 rather 2 instead 1 000 | on the contrary; "rather than disappoint the children, he did two quick tricks before he left"; "he didn't call; rather (or instead), he wrote her a letter"; "used English terms instead of Latin ones" &%not+
00096157 02 r 04 insofar 0 in_so_far 0 to_that_extent 0 to_that_degree 0 000 | to the degree or extent; "insofar as it can be ascertained, the horse lung is comparable to that of man" &%manner+
00096343 02 r 02 more 0 to_a_greater_extent 1 001 ! 00096529 r 0101 | used to form the comparative of some adjectives and adverbs; "more interesting"; "more beautiful"; "more quickly" &%greaterThan+
00096529 02 r 02 less 0 to_a_lesser_extent 0 001 ! 00096343 r 0101 | used to form the comparative of some adjectives and adverbs; "less interesting"; "less expensive"; "less quickly" &%lessThan+
00096714 02 r 01 more 1 001 ! 00096870 r 0101 | comparative of much; to a greater degree or extent; "he works more now"; "they eat more than they should"  &%greaterThan+
00096870 02 r 01 less 1 001 ! 00096714 r 0101 | comparative of little; "she walks less than she should"; "he works less these days" &%lessThan+
00097004 02 r 01 little 0 000 | not much; "he talked little about his family" &%SubjectiveAssessmentAttribute+
00097084 02 r 03 early 0 ahead_of_time 0 too_soon 0 001 ! 00097269 r 0101 | before the usual time or the time expected; "she graduated early"; "the house was completed ahead of time" &%NormativeAttribute+
00097269 02 r 03 late 0 belatedly 0 tardily 1 003 \ 01829998 a 0303 \ 01829998 a 0201 ! 00097084 r 0101 | later than usual or than expected; "the train arrived late"; "we awoke late"; "the children came late to school"; "notice came so tardily that we almost missed the deadline"; "I belatedly wished her a happy birthday" &%NormativeAttribute+
00097594 02 r 02 early 2 betimes 0 000 | in good time; "he awoke betimes that morning" &%SubjectiveAssessmentAttribute+
00097683 02 r 02 early_on 0 early 1 000 | during an early stage; "early on in her career" &%SubjectiveAssessmentAttribute+
00097775 02 r 01 for_that_matter 0 000 | as far as that is concerned; "for that matter I don't care either" &%SubjectiveAssessmentAttribute+
00097885 02 r 01 afar 0 000 | (old-fashioned) at or from or to a great distance; far; "we traveled afar"; "we could see the ship afar off"; "the Magi came from afar" &%SubjectiveAssessmentAttribute+
00098053 02 r 01 far 0 000 | at or to or from a great distance in space; "he traveled far"; "strayed far from home"; "sat far away from each other" &%SubjectiveAssessmentAttribute+
00098203 02 r 01 far 1 000 | remote in time; "if we could see far into the future"; "all that happened far in the past" &%SubjectiveAssessmentAttribute+
00098325 02 r 01 far 2 000 | to a considerable degree; very much; "a far far better thing that I do"; "felt far worse than yesterday"; "eyes far too close together" &%SubjectiveAssessmentAttribute+
00098492 02 r 01 far 4 000 | at or to a certain point or degree; "I can only go so far before I have to give up"; "how far can we get with this kind of argument?" &%SubjectiveAssessmentAttribute+
00098657 02 r 01 far 5 000 | to an advanced stage or point; "a young man who will go very far" &%SubjectiveAssessmentAttribute+
00098754 02 r 02 way 0 right_smart 0 000 | (informal) to a great degree or by a great distance; very much; "way over budget"; "way off base"; "right smart" is regional (US S and Midland) as in "the other side of the hill is right smart steeper than the side we are on" &%SubjectiveAssessmentAttribute+
00099025 02 r 02 far_and_wide 0 far_and_near 0 000 | over great areas or distances; everywhere; "he traveled far and wide"; "the news spread far and wide"; "people came from far and near"; "searched for the child far and near" &%SubjectiveAssessmentAttribute+
00099254 02 r 04 finely 0 fine 2 delicately 0 exquisitely 0 002 \ 00671810 a 0402 \ 00671354 a 0301 | in a delicate manner; "finely shaped features"; "her fine drawn body" &%SubjectiveAssessmentAttribute+
00099428 02 r 01 finely 1 001 \ 00810155 a 0101 | in an elegant manner; "finely costumed actors" &%SubjectiveAssessmentAttribute+
00099527 02 r 05 first 0 firstly 0 foremost 1 first_of_all 0 first_off 0 000 | before anything else; "first we must consider the garter snake" &%ListOrderFn+
00099672 02 r 02 second 0 secondly 0 000 | in the second place; "second, we must consider the economy" &%ListOrderFn+
00099777 02 r 02 third 0 thirdly 0 000 | in the third place; "third we must consider unemployment" &%ListOrderFn+
00099878 02 r 01 throughout 0 000 | from first to last &%SubjectiveAssessmentAttribute+
00099935 02 r 04 initially 0 ab_initio 0 at_first 0 at_the_start 0 000 | at the beginning; "at first he didn't notice anything strange" &%BeginFn+
00100073 02 r 02 at_first_sight 0 at_first_glance 0 000 | immediately; "it was love at first sight" &%SubjectiveAssessmentAttribute+
00100175 02 r 02 at_first_blush 0 when_first_seen 0 000 | as a first impression; "at first blush the offer seemed attractive" &%SubjectiveAssessmentAttribute+
00100303 02 r 02 first 2 for_the_first_time 0 000 | the initial time;  "when Felix first saw a garter snake" &%ListOrderFn+
00100414 02 r 04 and_so_forth 0 and_so_on 0 etcetera 0 etc. 0 000 | continuing in the same way &%SubjectiveAssessmentAttribute+
00100511 02 r 01 forth 2 000 | out into view; "came forth from the crowd"; "put my ideas forth" &%SubjectiveAssessmentAttribute+
00100609 02 r 03 forth 1 forward 3 onward 0 000 | forward in time or order or degree; "from that time forth"; "from the sixth century onward" &%earlier+
00100753 02 r 01 abroad 0 000 | to or in a foreign country; "they had never travelled abroad" &%PositionalAttribute+
00100849 02 r 05 at_heart 0 at_bottom 0 deep_down 0 inside 2 in_spite_of_appearance 0 000 | in reality; "she is very kind at heart" &%SubjectiveAssessmentAttribute+
00100983 02 r 02 at_large 0 in_a_broad_way 0 000 | in a general fashion; "he talked at large about his plans" &%SubjectiveAssessmentAttribute+
00101095 02 r 02 at_least 0 at_the_least 0 002 ! 00101278 r 0202 ! 00101278 r 0101 | not less than; "at least two hours studying the manual"; "a tumor at least as big as an orange" &%greaterThanOrEqualTo=
00101278 02 r 02 at_most 0 at_the_most 0 002 ! 00101095 r 0202 ! 00101095 r 0101 | not more than; "spend at most $20 on the lunch" &%lessThanOrEqualTo=
00101411 02 r 04 at_least 1 leastways 0 leastwise 0 at_any_rate 1 000 | if nothing else; "at least he survived"; "they felt--at any rate Jim felt--relieved though still wary"; "the influence of economists--or at any rate of economics--is far-reaching"; (`leastwise' is informal; `leastways' is colloquial) &%SubjectiveAssessmentAttribute+
00101719 02 r 02 at_leisure 0 leisurely 0 001 \ 01219644 a 0203 | in an unhurried way or at one's convenience; "read the manual at your leisure"; "he traveled leisurely" &%SubjectiveAssessmentAttribute+
00101891 02 r 01 right 8 000 | immediately; "she called right after dinner" &%SubjectiveAssessmentAttribute+
00101969 02 r 01 just_then 0 000 | at a particular time in the past; "just then the bugle sounded" &%TimePosition+
